                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    317,                0.82393,                0.35722,                0.94689,                0.98286,                0.96618,                0.98577,                0.70751,                 1.1055,                0.33673,                 1.0118,               0.003763,               0.003763,               0.003763
                    318,                0.81999,                0.35466,                0.94159,                 0.9834,                0.96604,                0.98555,                0.70719,                 1.1059,                0.33666,                 1.0119,              0.0037432,              0.0037432,              0.0037432
                    319,                 0.8147,                  0.351,                0.94063,                0.98341,                0.96639,                0.98551,                0.70683,                 1.1063,                  0.337,                 1.0121,              0.0037234,              0.0037234,              0.0037234
                    320,                0.81911,                0.35423,                0.94124,                0.98449,                0.96614,                0.98576,                0.70711,                 1.1067,                0.33691,                 1.0121,              0.0037036,              0.0037036,              0.0037036
                    321,                0.81591,                0.35298,                0.94241,                0.98449,                  0.966,                0.98566,                0.70755,                  1.107,                0.33705,                 1.0122,              0.0036838,              0.0036838,              0.0036838
                    322,                0.81603,                0.35293,                0.93852,                0.98451,                0.96725,                0.98571,                 0.7076,                 1.1075,                0.33727,                 1.0122,               0.003664,               0.003664,               0.003664
                    323,                0.81163,                 0.3513,                0.94349,                0.98451,                0.96734,                0.98553,                0.70714,                 1.1076,                0.33729,                 1.0125,              0.0036442,              0.0036442,              0.0036442
                    324,                0.81475,                0.35128,                0.94353,                0.98344,                0.96739,                0.98548,                 0.7073,                 1.1078,                0.33728,                  1.013,              0.0036244,              0.0036244,              0.0036244
                    325,                0.81197,                0.35159,                0.93838,                0.98434,                 0.9663,                 0.9857,                0.70684,                  1.108,                0.33771,                 1.0129,              0.0036046,              0.0036046,              0.0036046
                    326,                0.81057,                0.34941,                0.93893,                0.98492,                0.96576,                 0.9852,                0.70756,                 1.1083,                0.33766,                 1.0133,              0.0035848,              0.0035848,              0.0035848
                    327,                0.81163,                0.35044,                0.94244,                0.98536,                0.96576,                 0.9851,                 0.7075,                 1.1083,                0.33774,                 1.0134,               0.003565,               0.003565,               0.003565
                    328,                0.80927,                0.34831,                0.93636,                 0.9851,                0.96576,                0.98509,                 0.7066,                 1.1086,                0.33788,                 1.0134,              0.0035452,              0.0035452,              0.0035452
                    329,                0.80441,                 0.3488,                0.93825,                 0.9846,                0.96576,                0.98513,                0.70643,                 1.1088,                0.33784,                 1.0133,              0.0035254,              0.0035254,              0.0035254
                    330,                0.80946,                0.35019,                0.94247,                0.98449,                0.96578,                0.98517,                 0.7062,                  1.109,                0.33768,                 1.0135,              0.0035056,              0.0035056,              0.0035056
                    331,                  0.808,                0.35079,                0.93516,                0.98469,                0.96576,                0.98515,                0.70593,                 1.1092,                0.33753,                 1.0136,              0.0034858,              0.0034858,              0.0034858
                    332,                0.80846,                0.34712,                0.93435,                0.98463,                0.96576,                0.98515,                 0.7064,                 1.1093,                 0.3375,                 1.0135,               0.003466,               0.003466,               0.003466
                    333,                 0.7998,                0.34419,                0.93505,                 0.9848,                0.96576,                0.98526,                0.70591,                 1.1097,                0.33789,                 1.0138,              0.0034462,              0.0034462,              0.0034462
                    334,                0.80583,                 0.3476,                0.93252,                0.98506,                0.96576,                 0.9852,                0.70658,                 1.1099,                0.33831,                 1.0138,              0.0034264,              0.0034264,              0.0034264
                    335,                 0.8037,                0.34275,                0.93362,                0.98505,                0.96659,                0.98497,                0.70708,                 1.1102,                0.33853,                 1.0138,              0.0034066,              0.0034066,              0.0034066
                    336,                0.79798,                 0.3436,                0.93145,                0.98505,                0.96693,                0.98504,                0.70724,                 1.1103,                0.33842,                 1.0139,              0.0033868,              0.0033868,              0.0033868
                    337,                0.80313,                0.34678,                0.93375,                 0.9856,                0.96721,                0.98511,                0.70719,                 1.1106,                0.33857,                 1.0135,               0.003367,               0.003367,               0.003367
                    338,                0.80144,                0.34509,                 0.9375,                0.98584,                0.96522,                0.98498,                0.70696,                  1.111,                0.33888,                 1.0137,              0.0033472,              0.0033472,              0.0033472
                    339,                0.80405,                0.34562,                 0.9392,                0.98608,                0.96522,                0.98484,                0.70679,                 1.1114,                 0.3389,                 1.0139,              0.0033274,              0.0033274,              0.0033274
                    340,                0.79569,                0.34414,                0.93478,                0.98602,                0.96522,                0.98486,                0.70716,                 1.1117,                0.33919,                 1.0139,              0.0033076,              0.0033076,              0.0033076
                    341,                0.79771,                0.34567,                0.93445,                0.98452,                0.96786,                0.98473,                0.70595,                 1.1121,                0.33944,                  1.014,              0.0032878,              0.0032878,              0.0032878
                    342,                0.79876,                0.34428,                0.93295,                0.98668,                0.96522,                0.98486,                0.70549,                 1.1123,                0.33919,                  1.014,               0.003268,               0.003268,               0.003268
                    343,                0.79685,                 0.3435,                0.93389,                0.98695,                0.96522,                0.98489,                0.70552,                 1.1124,                0.33925,                 1.0142,              0.0032482,              0.0032482,              0.0032482
                    344,                0.79359,                0.34501,                0.93544,                0.98722,                0.96551,                0.98486,                0.70601,                 1.1127,                0.33951,                 1.0145,              0.0032284,              0.0032284,              0.0032284
                    345,                0.79184,                0.34359,                0.92923,                0.98684,                0.96522,                0.98472,                0.70606,                 1.1129,                0.33956,                 1.0141,              0.0032086,              0.0032086,              0.0032086
                    346,                0.79588,                0.34148,                0.93323,                0.98499,                0.96739,                0.98461,                0.70591,                 1.1132,                0.33973,                 1.0141,              0.0031888,              0.0031888,              0.0031888
                    347,                0.78595,                0.33992,                0.93121,                0.98506,                0.96729,                0.98464,                  0.706,                 1.1137,                0.33969,                 1.0141,               0.003169,               0.003169,               0.003169
                    348,                0.79459,                0.34339,                0.93204,                0.98505,                 0.9669,                0.98473,                0.70508,                  1.114,                0.33983,                  1.014,              0.0031492,              0.0031492,              0.0031492
                    349,                0.78603,                0.34388,                0.93256,                 0.9856,                0.96684,                0.98504,                0.70514,                 1.1144,                0.34009,                 1.0143,              0.0031294,              0.0031294,              0.0031294
                    350,                0.78776,                0.34186,                0.92853,                 0.9851,                 0.9663,                0.98505,                0.70553,                  1.115,                0.33998,                 1.0143,              0.0031096,              0.0031096,              0.0031096
                    351,                0.78548,                0.33971,                0.92763,                0.98505,                0.96701,                0.98508,                0.70567,                 1.1155,                0.34033,                 1.0142,              0.0030898,              0.0030898,              0.0030898
                    352,                 0.7903,                0.33834,                0.93326,                0.98511,                0.96685,                0.98505,                0.70544,                 1.1158,                0.34023,                 1.0143,                0.00307,                0.00307,                0.00307
                    353,                0.78801,                0.34007,                0.93173,                 0.9856,                0.96721,                0.98494,                0.70497,                 1.1158,                0.34003,                 1.0144,              0.0030502,              0.0030502,              0.0030502
                    354,                0.78065,                0.33849,                0.93425,                0.98493,                0.96793,                0.98502,                0.70501,                 1.1159,                 0.3396,                 1.0151,              0.0030304,              0.0030304,              0.0030304
                    355,                0.78458,                0.34081,                0.93695,                0.98527,                0.96793,                0.98518,                0.70541,                 1.1162,                 0.3398,                 1.0157,              0.0030106,              0.0030106,              0.0030106
                    356,                0.78507,                0.33933,                0.93374,                0.98547,                0.96793,                0.98536,                0.70435,                 1.1164,                0.34033,                 1.0157,              0.0029908,              0.0029908,              0.0029908
                    357,                0.77873,                0.33952,                0.93197,                 0.9856,                 0.9674,                0.98533,                 0.7046,                 1.1165,                0.34027,                 1.0157,               0.002971,               0.002971,               0.002971
                    358,                0.77921,                0.33758,                0.93137,                 0.9856,                0.96692,                0.98531,                0.70461,                 1.1166,                0.34015,                  1.016,              0.0029512,              0.0029512,              0.0029512
                    359,                0.78063,                0.33892,                0.93085,                0.98562,                0.96685,                0.98554,                0.70559,                 1.1169,                0.33977,                 1.0166,              0.0029314,              0.0029314,              0.0029314
                    360,                0.78115,                0.33905,                0.93495,                 0.9863,                0.96685,                0.98556,                0.70492,                  1.117,                   0.34,                 1.0172,              0.0029116,              0.0029116,              0.0029116
                    361,                0.78064,                0.33656,                0.92923,                0.98614,                0.96685,                0.98552,                0.70559,                  1.117,                0.34014,                 1.0174,              0.0028918,              0.0028918,              0.0028918
                    362,                 0.7768,                0.33546,                0.92548,                0.98722,                0.96551,                0.98552,                0.70535,                 1.1173,                0.33999,                 1.0173,               0.002872,               0.002872,               0.002872
                    363,                0.77674,                0.33644,                0.93082,                0.98678,                0.96576,                0.98544,                 0.7047,                 1.1176,                0.34025,                  1.018,              0.0028522,              0.0028522,              0.0028522
                    364,                0.77345,                0.33289,                0.92766,                0.98554,                0.96685,                0.98553,                0.70444,                 1.1179,                0.34007,                 1.0182,              0.0028324,              0.0028324,              0.0028324
                    365,                0.77099,                  0.334,                0.92948,                0.98489,                 0.9663,                0.98556,                0.70426,                 1.1181,                 0.3401,                 1.0186,              0.0028126,              0.0028126,              0.0028126
                    366,                  0.769,                0.33233,                0.92718,                0.98792,                0.96413,                0.98542,                0.70404,                 1.1183,                   0.34,                 1.0189,              0.0027928,              0.0027928,              0.0027928
                    367,                0.77742,                0.33467,                0.92987,                0.98797,                0.96413,                0.98562,                0.70491,                 1.1184,                0.33996,                  1.019,               0.002773,               0.002773,               0.002773
                    368,                0.76793,                0.33109,                0.92119,                0.98814,                0.96413,                0.98567,                0.70483,                 1.1187,                0.34002,                 1.0189,              0.0027532,              0.0027532,              0.0027532
                    369,                0.77125,                0.33327,                0.92531,                0.98852,                0.96413,                0.98572,                0.70501,                  1.119,                0.34008,                 1.0189,              0.0027334,              0.0027334,              0.0027334
                    370,                0.76707,                0.33486,                0.93366,                0.98885,                0.96413,                0.98592,                0.70544,                 1.1192,                0.34003,                 1.0195,              0.0027136,              0.0027136,              0.0027136
                    371,                0.76941,                0.33151,                 0.9293,                0.98847,                0.96413,                0.98597,                0.70524,                 1.1193,                0.34042,                 1.0198,              0.0026938,              0.0026938,              0.0026938
                    372,                0.76316,                0.32809,                0.92263,                0.98828,                0.96413,                0.98615,                0.70552,                 1.1193,                0.34031,                 1.0199,               0.002674,               0.002674,               0.002674
                    373,                0.76126,                0.32876,                0.91923,                0.98834,                0.96413,                0.98618,                0.70564,                 1.1196,                0.34068,                 1.0196,              0.0026542,              0.0026542,              0.0026542
                    374,                 0.7698,                0.33465,                0.92485,                0.98817,                0.96413,                0.98609,                0.70547,                 1.1199,                0.34099,                 1.0197,              0.0026344,              0.0026344,              0.0026344
                    375,                0.76378,                0.33312,                0.93049,                0.98809,                0.96413,                0.98604,                0.70528,                 1.1204,                0.34115,                 1.0204,              0.0026146,              0.0026146,              0.0026146
                    376,                 0.7616,                0.33004,                0.92897,                0.98799,                0.96413,                0.98608,                0.70551,                  1.121,                0.34155,                 1.0215,              0.0025948,              0.0025948,              0.0025948
                    377,                 0.7614,                0.33007,                0.92479,                0.98791,                0.96413,                0.98616,                0.70505,                 1.1213,                0.34126,                 1.0218,               0.002575,               0.002575,               0.002575
                    378,                0.75852,                0.32935,                0.92301,                0.98783,                0.96413,                0.98617,                0.70545,                 1.1217,                0.34162,                 1.0217,              0.0025552,              0.0025552,              0.0025552
                    379,                0.76246,                0.32959,                0.92203,                0.98775,                0.96419,                0.98613,                0.70546,                 1.1218,                0.34162,                 1.0217,              0.0025354,              0.0025354,              0.0025354
                    380,                0.75492,                0.32746,                0.92122,                0.98792,                0.96413,                0.98599,                0.70566,                  1.122,                0.34148,                 1.0212,              0.0025156,              0.0025156,              0.0025156
                    381,                0.75933,                0.32924,                0.92521,                0.98775,                0.96434,                0.98599,                0.70543,                 1.1223,                0.34092,                 1.0212,              0.0024958,              0.0024958,              0.0024958
                    382,                0.75582,                0.32642,                0.92276,                0.98776,                0.96449,                0.98604,                0.70561,                 1.1223,                0.34084,                 1.0211,               0.002476,               0.002476,               0.002476
                    383,                0.75441,                0.32848,                0.92485,                0.98721,                0.96445,                0.98601,                0.70442,                 1.1224,                0.34051,                 1.0216,              0.0024562,              0.0024562,              0.0024562
                    384,                0.75277,                0.32719,                 0.9239,                0.98687,                0.96522,                0.98606,                0.70428,                 1.1228,                0.34022,                 1.0221,              0.0024364,              0.0024364,              0.0024364
                    385,                0.74866,                0.32689,                0.92464,                0.98604,                0.96522,                0.98596,                0.70376,                 1.1232,                0.34022,                 1.0229,              0.0024166,              0.0024166,              0.0024166
                    386,                0.74862,                0.32564,                0.92116,                0.98646,                0.96522,                0.98582,                0.70404,                 1.1235,                0.33989,                 1.0231,              0.0023968,              0.0023968,              0.0023968
                    387,                0.75202,                0.32404,                0.92069,                 0.9867,                0.96522,                0.98579,                0.70395,                 1.1235,                0.33991,                 1.0228,               0.002377,               0.002377,               0.002377
                    388,                 0.7516,                0.32286,                0.92176,                0.98656,                0.96522,                0.98598,                0.70405,                 1.1238,                0.33985,                 1.0231,              0.0023572,              0.0023572,              0.0023572
                    389,                 0.7463,                0.32228,                0.92097,                0.98667,                0.96513,                0.98587,                0.70425,                 1.1241,                0.34001,                 1.0235,              0.0023374,              0.0023374,              0.0023374
                    390,                0.74559,                0.32182,                0.91737,                0.98666,                0.96498,                  0.986,                 0.7035,                 1.1244,                0.34039,                  1.024,              0.0023176,              0.0023176,              0.0023176
                    391,                0.74541,                0.32435,                0.92203,                0.98666,                0.96485,                  0.986,                 0.7033,                 1.1246,                0.34071,                 1.0246,              0.0022978,              0.0022978,              0.0022978
                    392,                0.75019,                 0.3258,                0.92294,                0.98666,                0.96413,                0.98603,                0.70308,                 1.1249,                0.34086,                 1.0253,               0.002278,               0.002278,               0.002278
                    393,                  0.743,                0.32167,                0.91704,                0.98721,                0.96413,                0.98604,                0.70256,                 1.1254,                0.34124,                 1.0257,              0.0022582,              0.0022582,              0.0022582
                    394,                0.74095,                0.32255,                  0.918,                0.98775,                0.96448,                0.98612,                0.70248,                 1.1258,                0.34159,                 1.0261,              0.0022384,              0.0022384,              0.0022384
                    395,                0.73752,                0.32104,                0.91708,                0.98775,                0.96442,                0.98638,                0.70287,                 1.1258,                0.34121,                 1.0263,              0.0022186,              0.0022186,              0.0022186
                    396,                0.74024,                0.32264,                0.91889,                0.98772,                0.96467,                0.98637,                0.70296,                 1.1262,                 0.3417,                 1.0269,              0.0021988,              0.0021988,              0.0021988
                    397,                0.73954,                0.32077,                0.91267,                0.98776,                 0.9645,                0.98649,                0.70331,                 1.1266,                0.34196,                 1.0269,               0.002179,               0.002179,               0.002179
                    398,                0.74021,                   0.32,                0.91681,                0.98779,                0.96413,                0.98646,                0.70344,                 1.1266,                0.34198,                 1.0267,              0.0021592,              0.0021592,              0.0021592
                    399,                0.73664,                0.31865,                 0.9126,                0.98775,                 0.9643,                0.98643,                0.70372,                 1.1265,                0.34158,                 1.0263,              0.0021394,              0.0021394,              0.0021394
                    400,                0.73582,                0.32118,                0.91941,                0.98775,                 0.9643,                0.98643,                 0.7033,                 1.1268,                0.34161,                 1.0267,              0.0021196,              0.0021196,              0.0021196
                    401,                0.73438,                0.31941,                0.91631,                0.98775,                0.96422,                0.98629,                0.70336,                 1.1269,                0.34193,                 1.0269,              0.0020998,              0.0020998,              0.0020998
                    402,                0.73258,                0.31927,                0.91124,                0.98775,                0.96431,                0.98629,                 0.7033,                 1.1272,                 0.3422,                 1.0267,                0.00208,                0.00208,                0.00208
                    403,                0.73311,                0.31704,                0.91282,                0.98775,                0.96436,                 0.9863,                0.70355,                 1.1272,                0.34207,                 1.0267,              0.0020602,              0.0020602,              0.0020602
                    404,                0.72828,                0.31685,                0.91129,                0.98775,                0.96433,                0.98607,                0.70338,                 1.1271,                0.34231,                 1.0267,              0.0020404,              0.0020404,              0.0020404
                    405,                0.72661,                0.31478,                0.91464,                0.98775,                0.96422,                0.98632,                0.70334,                 1.1274,                0.34232,                 1.0269,              0.0020206,              0.0020206,              0.0020206
                    406,                0.72773,                0.31601,                0.91592,                0.98719,                0.96363,                0.98595,                0.70351,                 1.1277,                0.34268,                 1.0279,              0.0020008,              0.0020008,              0.0020008
                    407,                0.73052,                0.31677,                0.91831,                0.98719,                 0.9636,                0.98595,                0.70321,                 1.1278,                0.34287,                 1.0285,               0.001981,               0.001981,               0.001981
                    408,                0.72426,                0.31458,                0.91207,                0.98719,                 0.9636,                0.98594,                0.70305,                 1.1281,                0.34302,                 1.0289,              0.0019612,              0.0019612,              0.0019612
                    409,                0.72203,                0.31074,                0.91053,                0.98769,                0.96359,                0.98594,                0.70268,                 1.1282,                0.34334,                 1.0289,              0.0019414,              0.0019414,              0.0019414
                    410,                0.72126,                0.31314,                0.90829,                0.98814,                0.96304,                0.98595,                0.70273,                 1.1284,                0.34322,                 1.0289,              0.0019216,              0.0019216,              0.0019216
                    411,                0.72235,                0.31348,                0.91122,                0.98773,                 0.9625,                0.98596,                0.70231,                 1.1288,                0.34323,                 1.0292,              0.0019018,              0.0019018,              0.0019018
                    412,                0.72574,                0.31354,                0.91348,                0.98773,                0.96258,                0.98602,                0.70303,                  1.129,                0.34301,                 1.0297,               0.001882,               0.001882,               0.001882
                    413,                0.71995,                0.31201,                0.91141,                0.98786,                 0.9625,                0.98608,                0.70301,                 1.1293,                0.34326,                 1.0303,              0.0018622,              0.0018622,              0.0018622
                    414,                0.71733,                0.31096,                0.91268,                0.98784,                 0.9625,                0.98587,                0.70272,                 1.1297,                 0.3434,                 1.0307,              0.0018424,              0.0018424,              0.0018424
                    415,                0.71895,                0.31084,                 0.9133,                0.98787,                 0.9625,                0.98587,                0.70227,                 1.1298,                0.34316,                  1.031,              0.0018226,              0.0018226,              0.0018226
                    416,                0.71942,                0.31104,                0.91219,                0.98777,                 0.9625,                0.98585,                0.70173,                 1.1301,                0.34311,                 1.0313,              0.0018028,              0.0018028,              0.0018028
                    417,                0.71232,                0.30922,                0.91082,                0.98773,                0.96251,                0.98508,                0.70192,                 1.1305,                0.34345,                 1.0314,               0.001783,               0.001783,               0.001783
                    418,                0.71268,                0.31124,                0.91525,                0.98773,                0.96274,                0.98493,                0.70146,                 1.1308,                0.34348,                  1.032,              0.0017632,              0.0017632,              0.0017632
                    419,                0.71012,                0.30855,                 0.9116,                0.98773,                0.96288,                 0.9849,                0.70144,                  1.131,                0.34366,                 1.0323,              0.0017434,              0.0017434,              0.0017434
                    420,                0.71369,                0.30922,                0.91085,                0.98771,                0.96304,                0.98484,                0.70096,                 1.1311,                0.34374,                 1.0323,              0.0017236,              0.0017236,              0.0017236
                    421,                0.70605,                0.30637,                0.90871,                0.98724,                0.96304,                0.98459,                0.70086,                 1.1314,                0.34402,                 1.0326,              0.0017038,              0.0017038,              0.0017038
                    422,                0.70854,                0.30694,                0.90388,                 0.9865,                0.96304,                0.98452,                0.70072,                 1.1315,                0.34402,                 1.0324,               0.001684,               0.001684,               0.001684
                    423,                0.70961,                0.30773,                0.90602,                0.98647,                0.96304,                0.98457,                0.70071,                 1.1318,                0.34459,                 1.0321,              0.0016642,              0.0016642,              0.0016642
                    424,                0.70749,                0.30613,                0.90537,                0.98667,                0.96304,                0.98469,                0.70056,                 1.1322,                0.34453,                  1.032,              0.0016444,              0.0016444,              0.0016444
                    425,                0.70356,                0.30444,                0.90804,                0.98718,                0.96272,                0.98477,                0.70105,                 1.1324,                0.34425,                 1.0319,              0.0016246,              0.0016246,              0.0016246
                    426,                0.70557,                0.30664,                0.91057,                0.98709,                 0.9625,                0.98574,                0.70191,                 1.1328,                0.34453,                 1.0325,              0.0016048,              0.0016048,              0.0016048
                    427,                0.70441,                0.30597,                0.90971,                0.98706,                 0.9625,                0.98577,                0.70135,                 1.1329,                0.34474,                 1.0329,               0.001585,               0.001585,               0.001585
                    428,                0.70011,                0.30408,                0.90585,                0.98713,                 0.9625,                0.98591,                 0.7017,                 1.1333,                0.34497,                 1.0331,              0.0015652,              0.0015652,              0.0015652
                    429,                0.69757,                0.30391,                0.90872,                0.98718,                0.96218,                 0.9859,                0.70104,                 1.1338,                0.34498,                 1.0334,              0.0015454,              0.0015454,              0.0015454
                    430,                0.69492,                0.30132,                0.90526,                0.98753,                0.96196,                0.98593,                0.70079,                 1.1341,                 0.3449,                 1.0337,              0.0015256,              0.0015256,              0.0015256
                    431,                0.69757,                0.30481,                0.90679,                0.98717,                0.96178,                0.98566,                0.70027,                 1.1344,                0.34478,                 1.0343,              0.0015058,              0.0015058,              0.0015058
                    432,                0.69403,                0.30162,                0.90476,                0.98717,                0.96178,                0.98565,                0.69937,                 1.1346,                0.34469,                 1.0345,               0.001486,               0.001486,               0.001486
                    433,                0.69331,                0.30095,                0.90192,                0.98772,                0.96164,                0.98561,                0.70024,                 1.1347,                0.34454,                 1.0347,              0.0014662,              0.0014662,              0.0014662
                    434,                 0.6905,                0.30051,                0.90138,                0.98772,                0.96139,                0.98542,                0.69889,                  1.135,                0.34471,                 1.0343,              0.0014464,              0.0014464,              0.0014464
                    435,                0.68997,                0.30147,                0.90403,                0.98771,                0.96075,                0.98525,                0.69879,                 1.1354,                0.34507,                 1.0344,              0.0014266,              0.0014266,              0.0014266
                    436,                0.68908,                 0.3003,                0.90153,                0.98771,                0.96062,                0.98526,                0.69949,                 1.1354,                 0.3451,                  1.034,              0.0014068,              0.0014068,              0.0014068
                    437,                0.68993,                0.30098,                0.90148,                0.98771,                0.96086,                0.98516,                0.69948,                 1.1355,                0.34508,                 1.0334,               0.001387,               0.001387,               0.001387
                    438,                 0.6889,                0.30085,                0.90358,                0.98771,                0.96066,                0.98508,                0.69941,                 1.1359,                0.34518,                 1.0334,              0.0013672,              0.0013672,              0.0013672
                    439,                 0.6908,                0.29862,                0.90093,                0.98733,                0.96033,                0.98507,                0.69941,                 1.1361,                0.34527,                 1.0334,              0.0013474,              0.0013474,              0.0013474
                    440,                0.68193,                0.29538,                0.89596,                0.98125,                0.96721,                0.98494,                0.69936,                 1.1362,                 0.3455,                 1.0332,              0.0013276,              0.0013276,              0.0013276
                    441,                0.68179,                0.29573,                0.89741,                0.98125,                0.96691,                0.98494,                0.69983,                 1.1364,                0.34552,                  1.033,              0.0013078,              0.0013078,              0.0013078
                    442,                0.68378,                0.29441,                0.90189,                0.98125,                0.96705,                0.98497,                0.69957,                 1.1367,                0.34569,                 1.0333,               0.001288,               0.001288,               0.001288
                    443,                0.68064,                0.29591,                0.90217,                0.98125,                0.96723,                0.98499,                0.69948,                 1.1368,                0.34576,                 1.0334,              0.0012682,              0.0012682,              0.0012682
                    444,                 0.6813,                0.29624,                0.90253,                0.97943,                0.96848,                0.98493,                0.69953,                 1.1369,                  0.346,                 1.0339,              0.0012484,              0.0012484,              0.0012484
                    445,                0.67817,                0.29277,                0.89827,                0.97925,                0.96848,                0.98496,                0.69848,                 1.1372,                0.34604,                 1.0339,              0.0012286,              0.0012286,              0.0012286
                    446,                0.67778,                0.29453,                0.89905,                0.97989,                0.96848,                0.98497,                0.69908,                 1.1375,                0.34624,                 1.0339,              0.0012088,              0.0012088,              0.0012088
                    447,                0.67679,                0.29212,                0.89894,                0.97926,                0.96848,                0.98502,                0.70001,                 1.1377,                0.34634,                  1.034,               0.001189,               0.001189,               0.001189
                    448,                0.67413,                0.29117,                0.89893,                0.97927,                0.96848,                0.98506,                 0.6994,                 1.1378,                0.34627,                 1.0342,              0.0011692,              0.0011692,              0.0011692
                    449,                0.67623,                 0.2917,                0.89924,                0.97913,                0.96885,                0.98519,                0.69906,                  1.138,                0.34624,                 1.0344,              0.0011494,              0.0011494,              0.0011494
                    450,                0.67138,                0.29045,                0.89696,                0.97913,                0.96886,                0.98518,                 0.6998,                 1.1382,                 0.3461,                 1.0343,              0.0011296,              0.0011296,              0.0011296
                    451,                0.67132,                0.29092,                0.89399,                0.97913,                0.96877,                0.98523,                0.69987,                 1.1384,                0.34617,                 1.0341,              0.0011098,              0.0011098,              0.0011098
                    452,                0.66749,                0.29023,                0.89681,                0.97913,                0.96871,                 0.9852,                0.70054,                 1.1387,                 0.3464,                 1.0344,                0.00109,                0.00109,                0.00109
                    453,                0.67074,                0.29141,                0.89552,                0.97967,                0.96924,                0.98574,                0.70035,                 1.1391,                0.34665,                 1.0347,              0.0010702,              0.0010702,              0.0010702
                    454,                0.66688,                0.29062,                0.89522,                0.97986,                0.96902,                 0.9857,                0.69997,                 1.1394,                0.34697,                 1.0347,              0.0010504,              0.0010504,              0.0010504
                    455,                0.66368,                0.28835,                0.89527,                0.97976,                0.96902,                0.98563,                0.70047,                 1.1398,                0.34707,                 1.0351,              0.0010306,              0.0010306,              0.0010306
                    456,                  0.663,                0.28844,                0.89486,                0.97967,                0.96907,                0.98562,                0.70013,                 1.1401,                0.34743,                 1.0355,              0.0010108,              0.0010108,              0.0010108
                    457,                0.66576,                0.28968,                0.89417,                0.97985,                0.96902,                0.98556,                0.69991,                 1.1407,                0.34779,                 1.0358,               0.000991,               0.000991,               0.000991
                    458,                0.66142,                0.28718,                0.89354,                0.97999,                0.96902,                0.98561,                0.69962,                 1.1411,                0.34783,                 1.0361,              0.0009712,              0.0009712,              0.0009712
                    459,                0.65866,                0.28526,                0.89436,                0.98021,                0.96905,                0.98565,                0.69979,                 1.1415,                 0.3479,                 1.0366,              0.0009514,              0.0009514,              0.0009514
                    460,                0.65606,                0.28503,                0.89181,                0.98075,                 0.9693,                0.98567,                0.69975,                  1.142,                0.34801,                 1.0368,              0.0009316,              0.0009316,              0.0009316
                    461,                0.65352,                0.28305,                 0.8925,                0.98074,                0.96875,                0.98567,                0.69998,                 1.1423,                0.34818,                 1.0372,              0.0009118,              0.0009118,              0.0009118
                    462,                0.65523,                0.28558,                0.89253,                0.98181,                0.96819,                0.98556,                0.69967,                 1.1426,                0.34829,                 1.0375,               0.000892,               0.000892,               0.000892
                    463,                0.65552,                0.28552,                0.89283,                0.98881,                 0.9606,                0.98564,                0.69941,                 1.1429,                0.34825,                 1.0377,              0.0008722,              0.0008722,              0.0008722
                    464,                0.65298,                0.28295,                0.89211,                0.98181,                0.96822,                0.98573,                0.69908,                 1.1431,                0.34841,                 1.0379,              0.0008524,              0.0008524,              0.0008524
                    465,                0.65447,                0.28372,                0.89114,                0.98182,                0.96864,                0.98572,                0.69897,                 1.1434,                0.34869,                 1.0383,              0.0008326,              0.0008326,              0.0008326
                    466,                0.65042,                0.28286,                0.89148,                0.98236,                0.96853,                0.98545,                0.69861,                 1.1437,                0.34879,                 1.0385,              0.0008128,              0.0008128,              0.0008128
                    467,                0.64996,                 0.2819,                0.89026,                0.98291,                0.96882,                0.98544,                0.69824,                  1.144,                0.34905,                 1.0387,               0.000793,               0.000793,               0.000793
                    468,                0.64611,                0.27895,                0.88997,                0.98291,                0.96876,                0.98555,                 0.6987,                 1.1443,                0.34903,                 1.0389,              0.0007732,              0.0007732,              0.0007732
                    469,                0.64562,                0.27964,                0.88898,                0.98291,                0.96882,                0.98542,                0.69866,                 1.1446,                0.34932,                 1.0391,              0.0007534,              0.0007534,              0.0007534
                    470,                0.64469,                0.27865,                0.88867,                0.98291,                0.96883,                0.98542,                0.69809,                 1.1447,                0.34944,                 1.0391,              0.0007336,              0.0007336,              0.0007336
                    471,                0.64709,                   0.28,                0.88866,                0.98236,                0.96863,                0.98541,                0.69861,                 1.1449,                0.34957,                 1.0393,              0.0007138,              0.0007138,              0.0007138
                    472,                0.63958,                0.27858,                0.88748,                0.98144,                0.96848,                0.98542,                0.69931,                  1.145,                 0.3496,                 1.0394,               0.000694,               0.000694,               0.000694
                    473,                0.64314,                0.27756,                0.89032,                 0.9895,                0.96087,                0.98539,                0.69913,                 1.1451,                0.34962,                 1.0396,              0.0006742,              0.0006742,              0.0006742
                    474,                0.63808,                 0.2759,                0.88599,                0.98954,                0.96087,                0.98545,                0.69907,                 1.1451,                0.34946,                 1.0397,              0.0006544,              0.0006544,              0.0006544
                    475,                0.63359,                0.27547,                0.88538,                0.98957,                0.96087,                0.98546,                0.69956,                 1.1454,                0.34951,                 1.0399,              0.0006346,              0.0006346,              0.0006346
